ano;id;prop_intern_pop;prop_dias_perm_intern;prop_obitos;pop_total;qntd_lig_ativa_esg;qntd_econ_ativa_esg;vol_esg_coletado;vol_esg_tratado;vol_esg_fat;qntd_res_ativ_esg;qntd_lig_total_esg;ind_coleta_esg;ind_trata_esg;ext_rede_esg_lig;ind_atend_esg_mun_atend_agua;ind_esg_trat_agua_cons;ind_atend_esg_mun_esg;ind_atend_esg_mun_agua;rec_oper_dir_agua;rec_oper_dir_esg;rec_oper_indireta;desp_explor;inv_esg_sanit_prest_serv;inv_realiz_esg_sanit_mun;inv_realiz_esg_estado;desp_total_serv_m3_fat;tarifa_med_prat;tar_media_agua;tar_media_esg;desp_explor_m3_fat;desp_explor_econ;margem_desp_explor
2013;127;0,000658;3,718750;0,000000;48614,000000;11939,000000;13807,000000;2150,870000;466,560000;2150,870000;12779,000000;12670,000000;0,799400;0,216900;18,040000;0,800000;0,173400;0,800000;0,766900;5973662,690000;2855185,290000;455988,610000;8367675,900000;134354,960000;0,000000;0,000000;1,730000;1,820000;2,220000;1,330000;1,730000;273,510000;94,780000
2014;127;0,000427;4,666667;0,047619;49203,000000;12494,000000;14561,000000;1888,000000;1866,240000;1590,000000;13512,000000;13264,000000;0,714600;0,992300;17,870000;0,895300;0,706300;0,895300;0,858200;6908001,520000;3341629,160000;620338,480000;10236123,520000;207230,000000;0,000000;0,000000;2,410000;2,420000;2,620000;5,090000;2,410000;321,510000;99,870000
2008;128;0,002143;5,538462;0,000000;18200,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1255392,670000;;51628,170000;937484,950000;260526,000000;;;2,470000;2,380000;2,380000;;1,780000;242,650000;74,680000
2009;128;0,003067;4,910714;0,000000;18261,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1386213,040000;;53461,920000;1055252,140000;415592,000000;0,000000;0,000000;2,650000;2,550000;2,550000;;1,940000;260,200000;76,120000
2010;128;0,000395;8,714286;0,000000;17720,000000;411,000000;441,000000;27,520000;0,000000;35,860000;391,000000;411,000000;0,052200;0,000000;11,390000;0,117600;0,000000;0,117600;0,091600;1403419,470000;48581,470000;56151,710000;1331654,410000;0,000000;0,000000;0,000000;3,230000;2,420000;2,490000;1,350000;2,220000;286,380000;91,710000
2011;128;0,000564;6,000000;0,000000;17741,000000;661,000000;699,000000;50,670000;24,160000;75,680000;624,000000;661,000000;0,096400;0,476800;8,730000;0,187500;0,046000;0,187500;0,146000;1465135,630000;120479,140000;33161,920000;1523323,790000;0,000000;;;3,300000;2,480000;2,590000;1,590000;2,380000;309,150000;96,070000
2012;128;0,000113;3,000000;0,000000;17761,000000;784,000000;823,000000;73,410000;73,410000;110,480000;735,000000;784,000000;0,131900;1,000000;19,400000;0,220500;0,131900;0,220500;0,171700;1606384,340000;280627,440000;59429,680000;1662074,350000;1105447,000000;;;3,450000;2,660000;2,690000;2,540000;2,350000;314,940000;88,080000
2013;128;0,000164;7,333333;0,000000;18316,000000;1040,000000;1098,000000;94,500000;77,760000;149,550000;986,000000;1040,000000;0,163700;0,822900;25,600000;0,286900;0,134700;0,286900;0,223400;1762778,260000;439714,610000;88636,080000;1953235,260000;4473838,000000;0,000000;0,000000;3,350000;2,850000;2,820000;2,940000;2,520000;347,550000;88,680000
2014;128;0,000872;2,750000;0,062500;18350,000000;1389,000000;1464,000000;114,670000;114,670000;189,670000;1333,000000;1389,000000;0,202300;1,000000;19,230000;0,387100;0,202300;0,387100;0,301500;1790439,150000;610739,260000;117067,530000;2137102,220000;2173386,000000;0,000000;0,000000;3,550000;2,970000;2,890000;3,220000;2,640000;354,260000;89,000000
2008;129;0,002029;3,192308;0,076923;12812,000000;2530,000000;2911,000000;147,930000;0,000000;228,420000;2771,000000;2668,000000;0,300000;0,000000;23,280000;1,000000;0,000000;1,000000;0,942100;922552,470000;212044,500000;75114,920000;1040250,830000;70018,000000;;;1,060000;1,150000;1,210000;0,930000;1,050000;165,110000;91,680000
2009;129;0,001852;2,750000;0,000000;12956,000000;2598,000000;2835,000000;383,000000;0,000000;227,000000;2594,000000;2753,000000;0,801300;0,000000;23,240000;1,000000;0,000000;1,000000;0,932400;956533,000000;226164,000000;89486,000000;920468,000000;24348,000000;;;0,940000;1,200000;1,260000;1,000000;0,940000;143,290000;77,830000
2010;129;0,004203;2,692308;0,057692;12372,000000;2717,000000;2950,000000;421,270000;0,000000;241,230000;2703,000000;2856,000000;0,800000;0,000000;23,270000;0,950000;0,000000;0,950000;0,811100;1107485,440000;262648,240000;128503,410000;1186258,020000;61722,500000;0,000000;0,000000;1,130000;1,310000;1,380000;1,090000;1,130000;181,230000;86,580000
2011;129;0,000723;3,444444;0,000000;12455,000000;2808,000000;3044,000000;425,030000;0,000000;247,140000;2794,000000;2955,000000;0,796000;0,000000;23,160000;0,944900;0,000000;0,944900;0,805700;1323424,920000;316433,930000;152922,640000;1591376,880000;57138,500000;0,000000;0,000000;1,490000;1,530000;1,610000;1,280000;1,490000;235,180000;97,040000
2012;129;0,001596;2,950000;0,000000;12534,000000;2936,000000;3191,000000;433,480000;0,000000;252,110000;2930,000000;3108,000000;0,796200;0,000000;22,670000;0,940800;0,000000;0,940800;0,801200;1502298,700000;357913,110000;107729,180000;1980396,360000;23441,660000;0,000000;0,000000;2,020000;1,700000;1,790000;1,420000;1,810000;282,690000;106,460000
2013;129;0,002154;2,964286;0,000000;12999,000000;3111,000000;3372,000000;459,090000;0,000000;263,030000;3106,000000;3308,000000;0,796400;0,000000;21,930000;0,958600;0,000000;0,958600;0,804100;1923638,240000;462949,630000;142012,300000;1984730,210000;40171,700000;1971480,440000;0,000000;1,870000;2,120000;2,230000;1,760000;1,760000;270,550000;83,160000
2014;129;0,002063;3,111111;0,000000;13087,000000;3243,000000;3495,000000;439,170000;0,000000;234,220000;3234,000000;3513,000000;0,654700;0,000000;22,620000;0,952200;0,000000;0,952200;0,811500;2051844,670000;496994,960000;211540,070000;2176971,630000;33697,500000;2747477,890000;;2,840000;2,290000;2,330000;2,120000;1,950000;285,580000;85,410000
2008;130;0,005352;3,250000;0,000000;11958,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;434304,660000;;17055,850000;415348,800000;0,000000;;;2,720000;2,260000;2,260000;;2,170000;259,350000;95,640000
2009;130;0,004722;4,526316;0,000000;12072,000000;1285,000000;;;;0,000000;;1331,000000;0,000000;0,000000;;0,837300;0,000000;0,837300;0,352900;491951,600000;0,000000;20827,750000;;0,000000;0,000000;0,000000;2,530000;2,450000;2,450000;;;;
2010;130;0,005425;4,656250;0,000000;11798,000000;1520,000000;1600,000000;300,000000;0,000000;0,000000;1400,000000;1650,000000;1,633500;0,000000;8,050000;1,000000;0,000000;1,000000;0,419000;483072,010000;0,000000;21825,810000;552115,960000;60000,000000;0,000000;0,000000;3,310000;2,320000;2,320000;;2,650000;165,030000;114,290000
2011;130;0,003704;4,681818;0,000000;11879,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;178325,130000;;11522,970000;276592,560000;640956,000000;;;2,660000;1,690000;1,690000;;2,630000;147,630000;155,110000
2012;130;0,003680;4,954545;0,000000;11957,000000;1845,000000;1898,000000;204,130000;0,000000;28,870000;1710,000000;1847,000000;0,933800;0,000000;13,260000;0,958500;0,000000;0,958500;0,401600;368264,250000;28874,170000;23856,390000;213210,320000;1514575,640000;;;1,250000;1,600000;1,680000;1,000000;0,860000;53,100000;53,690000
2013;130;0,001129;6,500000;0,000000;12403,000000;1704,000000;1753,000000;58,200000;0,000000;196,020000;1591,000000;1704,000000;0,237800;0,000000;10,890000;1,000000;0,000000;1,000000;0,418900;413919,830000;158901,090000;0,000000;348467,410000;673275,860000;0,000000;;1,060000;1,300000;1,690000;0,810000;0,790000;84,070000;60,830000
2014;130;0,003603;5,400000;0,000000;12489,000000;1748,000000;1799,000000;180,120000;160,200000;190,930000;1638,000000;1748,000000;0,759400;0,889400;8,510000;1,000000;0,675400;1,000000;0,419000;454773,030000;294709,000000;90410,170000;379685,880000;32072,780000;;;1,180000;1,700000;1,820000;1,540000;0,860000;90,750000;50,660000
2008;131;0,000580;3,519231;0,000000;89730,000000;24158,000000;28713,000000;3519,870000;46,730000;4391,530000;25407,000000;24202,000000;0,733200;0,013300;11,680000;1,000000;0,009700;1,000000;0,941400;13807900,110000;5571362,910000;398347,830000;10771728,670000;19101742,000000;;;1,810000;2,060000;2,740000;1,270000;1,140000;182,970000;55,580000
2009;131;0,000887;4,600000;0,012500;90225,000000;24908,000000;29546,000000;3584,470000;47,560000;4530,650000;26175,000000;24961,000000;0,738400;0,013300;11,340000;1,000000;0,009800;1,000000;0,964800;14955607,470000;6116194,940000;438147,600000;11891455,350000;12316469,000000;0,000000;0,000000;1,850000;2,190000;2,930000;1,350000;1,230000;196,850000;56,430000
2010;131;0,000430;3,282051;0,000000;90658,000000;25668,000000;30327,000000;3767,700000;57,670000;4693,190000;26856,000000;25668,000000;0,739100;0,015300;11,220000;1,000000;0,011300;1,000000;0,912900;16250159,530000;6291002,180000;416105,680000;13811391,700000;3220421,000000;0,000000;0,000000;2,150000;2,250000;3,050000;1,340000;1,380000;222,470000;61,270000
2011;131;0,000548;5,060000;0,040000;91159,000000;26366,000000;31006,000000;3922,580000;2697,680000;4932,270000;27452,000000;26366,000000;0,737600;0,687700;11,110000;1,000000;0,507300;1,000000;0,912900;18309913,770000;9915539,110000;283431,340000;15550382,380000;3350867,000000;;;2,280000;2,690000;3,290000;2,010000;1,480000;244,220000;55,090000
2012;131;0,000469;3,651163;0,046512;91643,000000;27150,000000;32146,000000;3929,260000;3344,820000;5030,830000;28532,000000;27150,000000;0,731800;0,851300;11,130000;1,000000;0,622900;1,000000;0,912900;19058546,170000;13719751,270000;418353,990000;18538435,480000;129347,000000;;;2,780000;3,070000;3,380000;2,730000;1,740000;282,160000;56,560000
2013;131;0,000506;3,541667;0,020833;94940,000000;27895,000000;33103,000000;3924,130000;3888,000000;5055,560000;29363,000000;27895,000000;0,734200;0,990800;11,290000;1,000000;0,727400;1,000000;0,912900;19354167,870000;14817554,730000;503787,660000;20700220,700000;45584,000000;0,000000;0,000000;2,810000;3,190000;3,420000;2,930000;1,930000;304,800000;60,580000
2014;131;0,000450;3,953488;0,046512;95491,000000;28588,000000;34265,000000;3883,150000;3620,510000;5082,970000;30359,000000;28588,000000;0,736100;0,932400;11,330000;1,000000;0,686400;1,000000;0,912900;20240244,640000;15505370,710000;461428,680000;21000156,340000;0,000000;0,000000;0,000000;2,900000;3,320000;3,560000;3,050000;1,950000;299,880000;58,750000
2008;132;0,001987;3,469697;0,000000;33219,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2064371,660000;;52867,370000;1555789,080000;0,000000;;;2,540000;2,490000;2,490000;;1,880000;251,060000;75,360000
2009;132;0,003365;3,327434;0,000000;33581,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2211507,150000;;51785,070000;1622244,370000;0,000000;0,000000;0,000000;2,600000;2,660000;2,660000;;1,950000;251,350000;73,350000
2010;132;0,010847;2,931232;0,000000;32175,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2231478,380000;;55475,140000;1870229,970000;69962,000000;0,000000;0,000000;2,950000;2,600000;2,600000;;2,180000;279,220000;83,810000
2011;132;0,008275;3,052239;0,011194;32388,000000;4624,000000;4944,000000;235,200000;0,210000;292,400000;4375,000000;4624,000000;0,297700;0,000900;9,520000;0,727400;0,000300;0,727400;0,497100;2320876,030000;395296,040000;21771,680000;2236683,850000;2684880,000000;;;2,540000;2,330000;2,660000;1,350000;1,920000;187,570000;82,350000
2012;132;0,006903;3,164444;0,008889;32595,000000;4934,000000;5223,000000;431,800000;0,100000;626,250000;4657,000000;4934,000000;0,505800;0,000200;9,210000;0,769400;0,000100;0,769400;0,525800;2312790,530000;802624,990000;38383,980000;2726847,320000;4298712,790000;;;2,450000;1,980000;2,450000;1,280000;1,730000;220,710000;87,530000
2013;132;0,008076;3,124542;0,007326;33804,000000;5142,000000;5431,000000;463,940000;0,000000;658,920000;4857,000000;5142,000000;0,560800;0,000000;8,730000;0,773700;0,000000;0,773700;0,528800;2465056,040000;892750,530000;44608,420000;3334217,330000;4172190,500000;0,000000;0,000000;2,720000;2,130000;2,690000;1,350000;2,120000;255,640000;99,300000
2014;132;0,013957;3,157895;0,004211;34033,000000;5500,000000;5781,000000;477,890000;0,000000;678,270000;5189,000000;5500,000000;0,552900;0,000000;8,640000;0,821100;0,000000;0,821100;0,561100;2650798,610000;890926,390000;17892,200000;3382409,750000;1569506,820000;0,000000;0,000000;2,730000;2,160000;2,750000;1,310000;2,060000;245,290000;95,500000
2008;133;0,005228;3,557377;0,000000;23338,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2009;133;0,004148;3,773196;0,000000;23386,000000;2922,000000;2976,000000;;0,000000;0,000000;2924,000000;3129,000000;0,000000;0,000000;12,780000;1,000000;0,000000;1,000000;0,645800;1088038,000000;359497,000000;65642,000000;984419,000000;;;0,000000;;1,650000;1,240000;;1,120000;133,190000;68,010000
2010;133;0,005393;3,707317;0,008130;22809,000000;2971,000000;3018,000000;;0,000000;;2967,000000;3195,000000;0,000000;0,000000;12,810000;0,998900;0,000000;0,998900;0,662100;1197449,000000;403002,000000;80336,000000;1311937,880000;0,000000;;;;;1,340000;;;176,060000;81,970000
2011;133;0,005302;3,909091;0,041322;22820,000000;3157,000000;3202,000000;650,000000;0,000000;0,000000;3133,000000;3392,000000;0,822800;0,000000;13,060000;1,000000;0,000000;1,000000;0,788800;1210260,000000;444717,190000;80458,000000;1307744,170000;0,000000;0,000000;0,000000;1,600000;2,020000;1,480000;;1,600000;170,120000;79,020000
2012;133;0,004468;3,647059;0,009804;22831,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2013;133;0,003018;4,478873;0,000000;23528,000000;3254,000000;12000,000000;200,000000;0,000000;0,000000;2100,000000;3510,000000;0,205900;0,000000;4,560000;0,648400;0,000000;0,648400;0,514800;1444016,410000;0,000000;1982119,030000;720000,000000;0,000000;0,000000;0,000000;;;;;;40,030000;36,310000
2014;133;0,004754;4,241071;0,017857;23557,000000;3254,000000;12000,000000;200,000000;0,000000;0,000000;2100,000000;3510,000000;0,205900;0,000000;4,560000;0,647600;0,000000;0,647600;0,514200;1577557,710000;0,000000;1844440,470000;720000,000000;0,000000;0,000000;0,000000;;;;;;40,030000;33,710000
2008;134;0,007960;3,921348;0,000000;11181,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1070981,320000;;21448,360000;628523,020000;0,000000;;;2,070000;2,530000;2,530000;;1,480000;196,380000;58,690000
2009;134;0,008736;3,448980;0,000000;11218,000000;2980,000000;3005,000000;364,000000;0,000000;0,000000;3005,000000;2980,000000;0,934100;0,000000;;1,000000;0,000000;1,000000;0,751500;1117029,240000;0,000000;25997,780000;698710,530000;0,000000;0,000000;0,000000;2,160000;2,630000;2,630000;;1,650000;111,450000;62,550000
2010;134;0,010532;3,862385;0,000000;10349,000000;2980,000000;3005,000000;364,000000;0,000000;0,000000;3005,000000;2980,000000;0,885200;0,000000;0,000000;1,000000;0,000000;1,000000;0,749700;1152107,990000;4883,720000;22622,350000;806238,200000;4812,530000;0,000000;0,000000;2,470000;2,600000;2,590000;;1,810000;127,510000;69,680000
2011;134;0,009786;3,376238;0,000000;10321,000000;3000,000000;3052,000000;430,000000;0,000000;0,000000;3052,000000;3000,000000;1,017200;0,000000;6,190000;1,000000;0,000000;1,000000;0,749700;1255426,570000;4766,590000;11546,110000;897751,040000;0,000000;0,000000;;2,450000;2,740000;2,720000;;1,950000;139,480000;71,240000
2012;134;0,007869;3,308642;0,000000;10293,000000;3090,000000;3140,000000;415,000000;0,000000;0,000000;3140,000000;3090,000000;0,938200;0,000000;12,640000;1,000000;0,000000;1,000000;0,749700;1346670,340000;11830,410000;23495,820000;999730,410000;0,000000;0,000000;;2,830000;2,850000;2,830000;;2,100000;150,870000;73,590000
