Ano;Id;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;% POP_TOT atendida com ES;IDHM;PIB per Capita série revisada;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2009;258;0,000453383;5,6;0,08;55141;0,449085073;0,485;4077,02;6036;459,65;142,56;0,3772;0,3101;0,117;0,4491
2010;258;0,000613064;5,393939394;0;53828;0,476201977;0,638;4624,7;6292;665,82;665,82;0,516;1;0,516;0,4762
2011;258;0,000388838;3;0;54007;0,481770882;0,638;5097,39;6403;656,37;656,37;0,5129;1;0,5129;0,4818
2012;258;0,000590624;3,71875;0,03125;54180;0,179771133;0,638;5792,35;2437;274;274;0,1958;1;0,1958;0,1798
2013;258;0,000571398;4,125;0,0625;56003;0,276967305;0,638;6461,8;3838;338,57;328,54;0,2316;0,9704;0,2247;0,277
2014;258;0,000675952;3,631578947;0,026315789;56217;0,368625149;0,638;7012,45;5090;486,26;479,11;0,3301;0,9853;0,3252;0,3686
2008;259;0,000279981;3,666666667;0;32145;0,772966247;0,627;10711,22;0;165,59;0;0,119;0;0;0,773
2009;259;0,00033763;2,181818182;0;32580;0,810926949;0,627;11449,34;8444;936,1;0;0,699;0;0;0,8109
2010;259;0,001162827;2,540540541;0;31819;0,858889343;0,736;10865,98;8946;1003,87;0;0,7004;0;0;0,8589
2011;259;0,000653371;4,333333333;0,047619048;32141;0,901496531;0,736;12137,52;9508;1058,83;0,31;0,6979;0,0003;0,0002;0,9015
2012;259;0,001047701;2,882352941;0;32452;0,918217675;0,736;14056,54;9829;1099,84;0,05;0,6941;0;0;0,9182
2013;259;0,000680997;3,565217391;0,043478261;33774;0,908627939;0,736;16132,48;10147;1126,87;0;0,6908;0;0;0,9086
2014;259;0,000674348;2,869565217;0;34107;0,922567215;0,736;16691,49;10440;1127,93;0;0,6831;0;0;0,9226
2008;260;0,000281017;2;0;7117;0,827595897;0,607;48417,48;2141;248,1;0;0,7894;0;0;0,8276
2009;260;0,000416782;2,666666667;0;7198;0;0,607;43744,31;;;;;;;
2010;260;0,000290402;2;0;6887;0,778713518;0,724;11455,88;2229;275;0;0,7902;0;0;0,7787
2011;260;0,000432588;4,666666667;0;6935;0,78630137;0,724;13663,82;2286;289,02;0;0,7878;0;0;0,7863
2012;260;0,000143246;17;0;6981;0,784844578;0,724;15503,41;2355;295,17;0;0,8089;0;0;0,7848
2013;260;0;0;0;7241;0,789808038;0,724;17101,02;2433;299,5;0;0,8042;0;0;0,7898
2014;260;0,00041141;3,333333333;0;7292;0,793335162;0,724;16648,37;2553;304,47;192,39;0,7857;0,6319;0,4965;0,7933
2008;261;0,001919228;3,098159509;0,006134969;84930;0,088060756;0,673;9868,08;2634;211,7;211,7;0,6396;1;0,6396;0,0881
2009;261;0,001216332;2,971153846;0,009615385;85503;0,087470615;0,673;9617,93;2649;231,1;231,1;0,6885;1;0,6885;0,0875
2010;261;0,001515349;3,046875;0,0390625;84469;0,094152884;0,758;12146,86;2807;252,13;252,13;0,6672;1;0,6672;0,0942
2011;261;0,000730108;4,483870968;0,016129032;84919;0,100719509;0,758;14261,6;3024;277,37;277,37;0,6738;1;0,6738;0,1007
2012;261;0,001218469;3,490384615;0;85353;0,111946856;0,758;15488,8;3399;298,73;298,73;0,6872;1;0,6872;0,1119
2013;261;0,001199027;2,726415094;0;88405;0,115412024;0,758;16952,55;3672;327,58;327,58;0,707;1;0,707;0,1154
2014;261;0,001687251;2,853333333;0,006666667;88902;0,121212121;0,758;18334,92;3880;358,42;358,42;0,6961;1;0,6961;0,1212
2008;262;0,002429865;3,836363636;0;22635;0,128164347;0,443;4125,36;927;20,68;17,73;0,0527;0,8574;0,0452;0,1282
2009;262;0,00285313;3,184615385;0;22782;0,290273023;0,443;4289,74;2068;154,82;152,36;0,3796;0,9841;0,3735;0,2903
2010;262;0,002957122;3,439393939;0,015151515;22319;0,341771585;0,615;4934,11;2400;181,35;181,35;0,4503;1;0,4503;0,3418
2011;262;0,002007136;3,488888889;0,044444444;22420;0,392372881;0,615;5237,79;2804;205,21;205,21;0,4914;1;0,4914;0,3924
2012;262;0,00102145;3,434782609;0;22517;0,223031487;0,615;6074,33;1633;123,74;123,74;0,2814;1;0,2814;0,223
2013;262;0,001716517;2,75;0,025;23303;0,242500966;0,615;6181,01;1854;132,19;129,37;0,3018;0,9787;0,2954;0,2425
2014;262;0,002263313;4,358490566;0,056603774;23417;0,285817995;0,615;7313,49;2176;154,9;154,9;0,3434;1;0,3434;0,2858
2008;263;0,001801588;3,473684211;0,013157895;42185;0,903330568;0,699;8339,79;12367;2193,99;0;0,8;0;0;0,9033
2009;263;0,001382121;2,949152542;0;42688;1;0,699;8679,12;12622;2254;0;0,7999;0;0;1
2010;263;0,001752407;3,397260274;0,01369863;41657;1;0,759;12455,69;13124;2464;0;0,8499;0;0;1
2011;263;0,001213679;3,196078431;0,019607843;42021;0,991337665;0,759;14017,17;13513;2388;0;0,8;0;0;0,9913
2012;263;0,000613613;4,115384615;0;42372;0,983125649;0,759;16109,11;13894;2479;0;0,7999;0;0;0,9831
2013;263;0,000386039;3;0;44037;0,989985694;0,759;16943,81;14263;2523;0;0,7999;0;0;0,99
2014;263;0,000337709;3;0;44417;0,990003827;0,759;18418,03;14621;2525,28;0;0,8;0;0;0,99
2008;264;0,000314432;1,666666667;0;9541;0;0,518;5651,77;;;;;;;
2009;264;0,000514774;4;0;9713;0;0,518;5433,22;;;;;;;
2010;264;0,000389257;2,75;0;10276;0;0,64;4886,61;;;;;;;
2011;264;0,000477646;1,8;0;10468;0;0,64;6315,5;;;;;;;
2012;264;0,000281611;2,666666667;0;10653;0,162207829;0,64;8592,6;480;56,77;56,77;0,2166;1;0,2166;0,1622
2013;264;0,000178907;1,5;0;11179;0,178906879;0,64;9714,56;480;56,77;56,77;0,2135;1;0,2135;0,1789
2014;264;8,80E-05;2;0;11370;0,175901495;0,64;8927,86;480;60;60;0,2254;1;0,2254;0,1759
2008;265;0,000317058;2,5;0;6308;0;0,585;14098,97;;;;;;;
2009;265;0;0;0;6301;0,737978099;0,585;16132,02;1510;69,64;0;0,3138;0;0;0,738
2010;265;0,001346096;3,222222222;0;6686;0,631468741;0,672;12583,09;1518;171,1;0;0,7046;0;0;0,6315
2011;265;0,001489425;3,1;0;6714;0,631516235;0,672;18734,44;1570;176,02;0;0,6935;0;0;0,6315
2012;265;0,001780151;3,333333333;0;6741;0,631508678;0,672;16754,83;1640;174,18;0;0,6903;0;0;0,6315
2013;265;0,000430231;2;0;6973;0,631435537;0,672;17550,64;1682;176,77;0;0,6814;0;0;0,6314
2014;265;0,000713776;2,2;0;7005;0,631406138;0,672;20429,02;1796;183,64;0;0,6831;0;0;0,6314
2008;266;0,001198444;3,441558442;0,025974026;64250;0;0,642;14200,15;;;;;;;
2009;266;0,000895062;4,724137931;0,051724138;64800;0,924737654;0,642;14042;;;0;;;0;0,9247
2010;266;0,001323484;3,813953488;0,046511628;64980;0,930609418;0,722;16316,82;18931;;0;;;0;0,9306
2011;266;0,000519155;3,176470588;0;65491;1;0,722;16979,19;42922;2438,74;0;0,6714;0;0;1
2012;266;0,00037888;3,16;0;65984;0,922632759;0,722;18808,37;21784;2700,58;0;0,7571;0;0;0,9226
2013;266;0,000540004;5,243243243;0,054054054;68518;0,922633469;0,722;19030,57;22334;2678,62;0;0,7594;0;0;0,9226
2014;266;0,000463385;4,40625;0,0625;69057;0,922643613;0,722;21445,17;22923;2731,86;0;0,7604;0;0;0,9226
2008;267;0,001130369;4,666666667;0;10616;0,443858327;0,565;6388,31;1658;125,61;125,61;0,3834;1;0,3834;0,4439
2009;267;0,001033349;5,181818182;0;10645;0,66322217;0,565;6529,86;2482;195,31;195,31;0,5643;1;0,5643;0,6632
2010;267;0,001230944;4,384615385;0;10561;0,687434902;0,662;6926,53;2560;219,21;219,21;0,6103;1;0,6103;0,6874
2011;267;0,000566786;3,833333333;0;10586;0,708955224;0,662;7986,67;2657;226,75;226,75;0,6063;1;0,6063;0,709
2012;267;0,001413894;4,666666667;0,066666667;10609;0,578659629;0,662;9876,36;2180;186,78;186,78;0,4872;1;0,4872;0,5787
2013;267;0,002099498;5,347826087;0,043478261;10955;0,584938384;0,662;10476,92;2299;189,71;189,71;0,4881;1;0,4881;0,5849
2014;267;0,004096122;4,777777778;0;10986;0,605133807;0,662;11579,36;2390;190,75;184,29;0,4922;0,9661;0,4756;0,6051
2008;268;0,002155172;2,714285714;0;6496;0;0,619;10518,87;;;;;;;
2009;268;0,00137931;2,555555556;0,111111111;6525;0;0,619;10184,61;;;;;;;
2010;268;0,00071347;2,6;0;7008;0,796803653;0,715;9587,39;2150;650;0;1;0;0;0,7968
2011;268;0,001131062;2,625;0;7073;0,847589425;0,715;10836,99;2180;316;0;1;0;0;0,8476
2012;268;0,002382287;2,294117647;0;7136;0,847533632;0,715;12723,36;2220;320;0;1;0;0;0,8475
2013;268;0,002560647;2,894736842;0;7420;0,847574124;0,715;13937,43;2373;360;0;1;0;0;0,8476
2014;268;0,002804862;2,380952381;0;7487;0,961666889;0,715;18131,77;2390;360;0;1;0;0;0,9617
2008;269;0,003861543;3,397590361;0;21494;0,295756955;0,493;4852,25;1897;39,21;0;0,0889;0;0;0,2958
2009;269;0,001347271;3,379310345;0,034482759;21525;0,320696864;0,493;5217,19;2049;184,81;0;0,4246;0;0;0,3207
2010;269;0,002063835;3,581395349;0;20835;0,392080634;0,656;5792,98;2444;223,54;168,56;0,5087;0,754;0,3836;0,3921
2011;269;0,002497359;3,442307692;0;20822;0,416050331;0,656;6272,73;2623;240,33;240,33;0,5315;1;0,5315;0,4161
2012;269;0,002643087;3,381818182;0,036363636;20809;0,431640156;0,656;7288,93;2734;245,57;245,57;0,5382;1;0,5382;0,4316
2013;269;0,001680751;3,694444444;0;21419;0,437462066;0,656;8450,15;2852;271,2;271,2;0,5529;1;0,5529;0,4375
2014;269;0,001820473;4,666666667;0,025641026;21423;0,462633618;0,656;9120,67;3009;287,63;287,63;0,5121;1;0,5121;0,4626
2008;270;0,000541116;4,625;0,016666667;221764;0,943002471;0,66;21391,8;54219;20487;2125;1;0,1037;0,117;0,943
2009;270;0,000310617;5,9;0,028571429;225358;0,949001145;0,66;18217,73;55500;20500;2138;1;0,1043;0,1064;0,949
2010;270;0,000504315;6,62962963;0,074074074;214152;0,948998842;0,76;27190,17;56874;15908;2138;;;;
2011;270;0,000656192;5,14084507;0,091549296;216400;0,95;0,76;29592,2;58573;14562;2138;0,949;0,1468;0,1393;0,95
2012;270;0,00126273;4,815217391;0,065217391;218574;0,949998627;0,76;31398,79;60193;14562;2138;0,949;0,1468;0,1393;0,95
2013;270;0,000790962;4,594444444;0,055555556;227571;0,949998023;0,76;35770,19;62624;9200;1199,94;0,8103;0,1304;0,1057;0,95
2014;270;0,000648145;4,590604027;0,026845638;229887;0,955991422;0,76;34688,47;64082;9405,7;1199,94;0,8;0,1276;0,1021;0,956
2008;271;0,005459216;2,882352941;0,029411765;6228;0;0,576;9263,79;;;;;;;
2009;271;0,005909599;2,972972973;0,027027027;6261;0,671298515;0,576;9819,81;;871;;;;;
2010;271;0,005807201;2,914285714;0,028571429;6027;0;0,699;9846,62;;;;;;;
2011;271;0,00480053;3,24137931;0,034482759;6041;0,604701208;0,699;12375,25;1530;350;0;0,8152;0;0;0,6047
2012;271;0,006443086;3,358974359;0,025641026;6053;0,603502396;0,699;12635,29;1530;350;0;0,8152;0;0;0,6035
2013;271;0,004800768;3,7;0;6249;0;0,699;12476,36;;;;;;;
2014;271;0,004149378;3,230769231;0,038461538;6266;0;0,699;14434,52;;;;;;;
2008;272;0,005550894;3,23255814;0,005813953;30986;0;0,519;4914,25;;;;;;;
2009;272;0,004372387;3,313868613;0,00729927;31333;0;0,519;5111,61;;;;;;;
2010;272;0,00381667;3,076271186;0,008474576;30917;0,138144063;0,67;6567,72;1324;52,76;52,76;0,0579;1;0,0579;0,1381
2011;272;0,002083868;3,415384615;0,015384615;31192;0,309758913;0,67;7901,74;2940;181,57;181,57;0,19;1;0,19;0,3098
2012;272;0,002924627;2,945652174;0,02173913;31457;0,156181454;0,67;9241,81;1512;122,14;122,14;0,1255;1;0,1255;0,1562
2013;272;0,002232552;3,301369863;0,02739726;32698;0,229738822;0,67;9672,09;2303;149,27;143,78;0,1509;0,9632;0,1453;0,2297
2014;272;0,002572639;2,776470588;0;33040;0,322457627;0,67;11188,7;3227;216,38;216,38;0,2193;1;0,2193;0,3225
2008;273;0,000919392;5,766666667;0,083333333;130521;0,746684442;0,589;7999,41;28779;3100,98;0;0,6328;0;0;0,7467
2009;273;0,000681904;6,269662921;0,101123596;130517;0,774757311;0,589;8848,55;29932;3172,06;0;0,6513;0;0;0,7748
2010;273;0,000541764;7,205479452;0,04109589;134745;0,766002449;0,701;10878,66;30660;3220,87;0;0,6593;0;0;0,766
2011;273;0,000451337;7,163934426;0,049180328;135154;0,780879589;0,701;11895,06;31423;3238,21;1,24;0,6592;0,0004;0,0003;0,7809
2012;273;0,000302474;6,365853659;0,048780488;135549;0,801872386;0,701;12672,82;32428;3256,87;1750,12;0,6492;0,5374;0,3489;0,8019
2013;273;0,000406948;6,245614035;0,052631579;140067;0,803993803;0,701;13734,21;33429;3435,15;2478,68;0,6509;0,7216;0,4696;0,804
2014;273;0,000227649;6,53125;0,03125;140567;0,816920045;0,701;15379,33;35592;3527,27;3162,73;0,6583;0,8967;0,5903;0,8169
2008;274;0,000524453;2,25;0;7627;0;0,586;11388,62;;;;;;;
2009;274;0,000524521;3;0;7626;0;0,586;12065,46;;;;;;;
2010;274;0,002027223;4,928571429;0;6906;0;0,683;12396,02;;;;;;;
2011;274;0,000583516;5,75;0;6855;0;0,683;16643,84;;;;;;;
2012;274;0;0;0;6806;0,69717896;0,683;16587,41;1438;142;0;0,4988;0;0;0,6972
2013;274;0,000143781;5;0;6955;0,682242991;0,683;19227,75;2200;142;0;0,4971;0;0;0,6822
2014;274;0;0;0;6912;0,696614583;0,683;20234,59;2210;142;0;0,4704;0;0;0,6966
2008;275;0,007871433;3,847222222;0,013888889;9147;0;0,606;5750,63;;;;;;;
2009;275;0,006868596;3,950819672;0,016393443;8881;0;0,606;6223,15;;;;;;;
2010;275;0,00723498;3,797101449;0,014492754;9537;0,754954388;0,718;6532,44;1799;257;0;0,7981;0;0;0,755
2011;275;0,007466667;4,128571429;0;9375;0,789333333;0,718;7767,96;2200;257;0;0,7835;0;0;0,7893
2012;275;0,009438056;4,114942529;0,011494253;9218;0,802777175;0,718;8578,69;2272;257;0;0,6584;0;0;0,8028
2013;275;0,006544362;3,737704918;0;9321;0,793906233;0,718;8921,28;2285;257;0;0,5924;0;0;0,7939
2014;275;0,010137345;3,774193548;0;9174;0,806627425;0,718;10373,49;2335;258;0;0,5734;0;0;0,8066
2008;276;0,001188902;3,483146067;0,04494382;74859;0,873842825;0,635;18178,23;0;2324,12;0;0,7404;0;0;0,8738
2009;276;0,001372466;3,692307692;0,009615385;75776;0,879051415;0,635;17739,28;18960;2362,29;0;0,7451;0;0;0,8791
2010;276;0,00119563;3,218390805;0,022988506;72765;0,904638219;0,744;20727,86;19611;2441,2;0;0,744;0;0;0,9046
2011;276;0,001009013;3,378378378;0,013513514;73339;0,904634642;0,744;22859,19;20420;2493,48;2,28;0,7421;0,0009;0,0007;0,9046
2012;276;0,001042033;4,337662338;0,038961039;73894;0,904633664;0,744;23587,28;21171;2550,89;0,41;0,741;0,0002;0,0001;0,9046
2013;276;0,000547345;4,476190476;0,023809524;76734;0,904644616;0,744;23141,12;21871;2563,67;0;0,7435;0;0;0,9046
2014;276;0,000478407;4,108108108;0;77340;0,904641841;0,744;23836,24;22551;2635,62;0;0,7438;0;0;0,9046
2008;277;0,003110532;3,360465116;0,011627907;27648;0,812753183;0,641;29131,8;7028;664,85;0;0,6045;0;0;0,8128
2009;277;0,000855859;4,25;0;28042;0,811318736;0,641;31620,46;7131;704,03;0;0,6371;0;0;0,8113
2010;277;0,002577866;2,589041096;0;28318;0,840772653;0,752;34732,38;7539;766,99;73,64;0,6304;0,096;0,0605;0,8408
2011;277;0,001220235;2,8;0,028571429;28683;0,854861765;0,752;33850,46;7818;788,93;788,93;0,6309;1;0,6309;0,8549
2012;277;0,00110208;2,59375;0;29036;0,866062819;0,752;32674,56;8077;823,25;171,07;0,6208;0,2078;0,129;0,8661
2013;277;0,000924031;2,714285714;0;30302;0,852781995;0,752;37544,76;8327;823,82;694,16;0,6219;0,8426;0,524;0,8528
2014;277;0,001304079;2,675;0,05;30673;0,865973332;0,752;40031,97;8568;789,96;789,96;0,62;1;0,62;0,866
2008;278;0,000575128;11,5483871;0,064516129;53901;0,869482941;0,626;10553,4;14024;1748;0;0,8439;0;0;0,8695
2009;278;0,001643613;2,887640449;0;54149;0,866257918;0,626;9967,28;14433;2312;0;0,9978;0;0;0,8663
2010;278;0,000891199;2,583333333;0;53860;0,85926476;0,731;12310,8;15201;2518,39;15,87;0,996;0,0063;0,0063;0,8593
2011;278;0,000536262;3,655172414;0,034482759;54078;0,863308554;0,731;14856,58;15721;2552,57;17,58;0,9797;0,0069;0,0067;0,8633
2012;278;0,000736798;2,6;0,025;54289;0,8757391;0,731;14930,57;16322;2765,05;22,41;1;0,0081;0,0081;0,8757
2013;278;0,000747917;2,333333333;0;56156;0,875258209;0,731;15320,51;16650;2946,74;22,68;0,9882;0,0077;0,0076;0,8753
2014;278;0,001187775;3,23880597;0,059701493;56408;0,888171891;0,731;17515,5;17028;2953,42;17,42;0,988;0,0059;0,0058;0,8882
2008;279;0,005506052;2,099236641;0;23792;0,774588097;0,634;11798,16;7000;;0;;;0;0,7746
2009;279;0,00562057;2,052238806;0;23841;0,796946437;0,634;12346,58;7100;;0;;;0;0,7969
2010;279;0,007565735;1,994535519;0;24188;0,8475277;0,719;11686,28;7531;1299,27;0;0,7142;0;0;0,8475
2011;279;0,00317251;1,987012987;0;24271;0,858473075;0,719;15196,66;7771;1312,3;0;0,7214;0;0;0,8585
2012;279;0,005995893;1,910958904;0,01369863;24350;0,901437372;0,719;16229,27;7820;1407,24;0;0,7718;0;0;0,9014
2013;279;0,007270271;2,06557377;0,005464481;25171;0,905804299;0,719;17212,36;8156;1409,5;0;0,5706;0;0;0,9058
2014;279;0,011872255;2,47;0,003333333;25269;0,908227472;0,719;19755,15;8353;1450;0;0,84;0;0;0,9082
2008;280;0,005853169;2,761904762;0,00952381;17939;0,460560789;0,516;5536,06;0;48,49;0;0,1137;0;0;0,4606
2009;280;0,004907908;2,730337079;0,011235955;18134;0,50810632;0,516;5542,82;2819;238,86;0;0,5392;0;0;0,5081
2010;280;0,006701745;3,008264463;0;18055;0,558903351;0,682;7681,92;3155;280,44;0;0,5674;0;0;0,5589
2011;280;0,004993963;2,615384615;0;18222;0,617769729;0,682;9141,9;3526;307,54;10,78;0,6019;0,0351;0,0211;0,6178
2012;280;0,005059022;2,47311828;0,021505376;18383;0,652124245;0,682;10240,76;3736;325,24;206,22;0,5822;0,6341;0,3692;0,6521
2013;280;0,001726483;3,121212121;0,03030303;19114;0,662237104;0,682;10488,83;3970;367,52;367,52;0,5781;1;0,5781;0,6622
2014;280;0,001296143;2,16;0;19288;0,67959353;0,682;14848,33;4135;347,54;347,54;0,5784;1;0,5784;0,6796
2008;281;0,013767107;1,495940959;0,009594096;98423;0;0,628;10009,27;;;;;;;
2009;281;0,010651101;2,838041431;0,013182674;99708;0;0,628;10914,48;;;;;;;
2010;281;0,01214551;2,620437956;0,00892133;101519;0,95906185;0,724;20012,31;27740;;0;;;0;0,9591
2011;281;0,009194217;2,501587302;0,001058201;102782;0,947276761;0,724;20155,27;27740;2920,89;0;0,6274;0;0;0,9473
2012;281;0,008182378;2,445358402;0,002350176;104004;0,958915042;0,724;21308,64;30514;3066,93;0;0,6467;0;0;0,9589
2013;281;0,005668568;2,359349593;0,001626016;108493;0,958909791;0,724;21204,52;33565;3250,94;0;0,6674;0;0;0,9589
2014;281;0,005547509;2,366174056;0,008210181;109779;0,916586961;0,724;22812,2;35764;16300,76;0;1;0;0;0,9166
2008;282;0,001368097;4,2;0;292377;0,986678159;0,692;21279,05;86758;13752,74;275,05;0,7813;0,02;0,0156;0,9867
2009;282;0,000988993;3,880546075;0,003412969;296261;0,961871458;0,692;21904,7;89216;14513;2504;0,8;0,1725;0,138;0,9619
2010;282;0,001148695;3,682352941;0,008823529;295988;0,980641107;0,772;24661,21;91928;16056;10820,2;0,8;0,6739;0,5391;0,9806
2011;282;0,000858495;3,626459144;0;299361;0,980107629;0,772;27143,62;95182;17160,42;12698,71;0,8;0,74;0,592;0,9801
2012;282;0,000839328;3,692913386;0,003937008;302623;0,985096969;0,772;31060,69;98988;17393,49;12871,18;0,8;0,74;0,592;0,9851
2013;282;0,000799087;3,738095238;0,007936508;315360;0,979997463;0,772;34449,63;100350;17647,72;13059,31;0,8;0,74;0,592;0,98
2014;282;0,000906488;3,903114187;0,006920415;318813;0,979997679;0,772;36403,22;102369;17400,94;12876,69;0,8;0,74;0,592;0,98
2008;283;0,000761518;3,55907173;0,010548523;622441;0,956084191;0,702;22926,5;145770;29624,56;29624,56;0,7011;1;0,7011;0,9561
2009;283;0,000597467;3,89182058;0,002638522;634345;0,9565142;0,702;25484,48;150323;27940;27940;0,6358;1;0,6358;0,9565
2010;283;0,000735084;3,371621622;0,006756757;604013;0,973447591;0,789;31569,3;156002;38367;38367;0,7851;1;0,7851;0,9734
2011;283;0,000478833;4,897610922;0,027303754;611904;0,97245483;0,789;31954,7;162200;39590;39590;0,7907;1;0,7907;0,9725
2012;283;0,000422897;5,049618321;0,015267176;619536;0,972274412;0,789;36861,91;168237;42086;42086;0,8237;1;0,8237;0,9723
2013;283;0,000621643;3,465174129;0,009950249;646673;0,972273467;0,789;39770,62;172265;50354,99;50354,99;0,9289;1;0,9289;0,9723
2014;283;0,001066168;2,727793696;0,008595989;654681;0,972273519;0,789;43291,56;175635;50016,36;50016,36;0,931;1;0,931;0,9723
2008;284;0,000865264;2,268656716;0,029850746;77433;0,864825075;0,651;17227,08;15548;2889,19;2889,19;0,8635;1;0,8635;0,8648
2009;284;0,0003456;2,851851852;0,037037037;78125;0,6989824;0,651;16776,38;15950;2902;2902;0,7999;1;0,7999;0,699
2010;284;0,000515697;2,75;0;77565;0,704647715;0,736;17142,26;16244;2650,74;2650,74;0,6863;1;0,6863;0,7046
2011;284;0,000345516;3;0,037037037;78144;0,701589373;0,736;22177,08;16751;3320,75;3320,75;0,8565;1;0,8565;0,7016
2012;284;7,62E-05;4,5;0,5;78703;0,703823234;0,736;25664,13;17109;3464,68;2260,66;0,8413;0,6525;0,5489;0,7038
2013;284;0,000330506;3,222222222;0,037037037;81693;0,707943153;0,736;27371,52;17896;3757,01;2550,17;0,8703;0,6788;0,5907;0,7079
2014;284;0,000364529;3,033333333;0,066666667;82298;0,725193808;0,736;26996,54;18502;3408,01;2410,8;0,7171;0,7074;0,5073;0,7252
2008;285;0,019661734;3,204301075;0;4730;0,627484144;0,533;16388;922;92,86;74,52;0,7687;0,8025;0,6169;0,6275
2009;285;0,01626188;3,194805195;0;4735;0,685110876;0,533;19066,03;1006;91,17;91,17;0,801;1;0,801;0,6851
2010;285;0,033046627;2,582191781;0;4418;0,617021277;0,672;16915,6;1049;101,11;101,11;0,7952;1;0,7952;0,617
2011;285;0,036119945;2,440251572;0;4402;0,616992276;0,672;31306,4;1115;111,56;97,38;0,7958;0,8729;0,6947;0,617
2012;285;0,046750285;2,326829268;0;4385;0,617103763;0,672;18326;1123;108,45;108,45;0,7912;1;0,7912;0,6171
2013;285;0,024010671;2,333333333;0;4498;0,616940863;0,672;21219,04;1151;111,35;111,35;0,7927;1;0,7927;0,6169
2014;285;0,022737405;2,539215686;0;4486;0,617030762;0,672;24155,87;1161;107,49;107,49;0,7957;1;0,7957;0,617
2008;286;0,011193718;3,223880597;0,007462687;11971;0;0,459;5367,58;;;;;;;
2009;286;0,0013931;2,823529412;0;12203;0;0,459;5549,31;;;;;;;
2010;286;0,000220523;2,666666667;0;13604;0,062334607;0,619;4470,42;200;35,4;35,4;0,1869;1;0,1869;0,0623
2011;286;7,19E-05;8;0;13911;0,060958953;0,619;5587,14;200;35,4;35,4;0,189;1;0,189;0,061
2012;286;0,000140776;4,5;0;14207;0,084465404;0,619;5659,13;440;39;39;0,1908;1;0,1908;0,0845
2013;286;0;0;0;14963;0,080197821;0,619;5350,69;440;39;39;0,1894;1;0,1894;0,0802
2014;286;0;0;0;15266;0;0,619;6555,52;;;;;;;
2008;287;0,000629707;4,394736842;0,013157895;120691;1;0,702;23647,13;37126;4812,09;3245,18;0,7736;0,6744;0,5217;1
2009;287;0,000418771;4,156862745;0,019607843;121785;1;0,702;25013,79;37929;4873,71;3981,47;0,7777;0,8169;0,6354;1
2010;287;0,000300615;4,027027027;0;123081;0,967338582;0,778;26268,24;39074;5030,31;3722,01;0,7763;0,7399;0,5744;0,9673
2011;287;0,000136918;3,882352941;0;124162;0,967341054;0,778;28571,88;40311;5190,87;3783,28;0,7743;0,7288;0,5643;0,9673
2012;287;0,000119801;4,733333333;0,066666667;125208;0,967342342;0,778;29437,96;41831;5254,81;4391,78;0,7714;0,8358;0,6447;0,9673
2013;287;0,000153682;4,05;0;130139;0,967334927;0,778;31233,86;43235;5322,15;5135,01;0,7738;0,9648;0,7466;0,9673
2014;287;0,000121887;2,875;0;131269;0,967341871;0,778;34902,15;44818;5271,82;5271,82;0,7728;1;0,7728;0,9673
2008;288;0,003564765;3,234375;0;35907;0,006377587;0,563;17047,07;69;1,31;0;0,001;0;0;0,0064
2009;288;0,003745112;2,963235294;0;36314;0,066062676;0,563;16594,23;750;42,85;31,67;0,0327;0,7391;0,0242;0,0661
2010;288;0,006255411;3,071428571;0;35809;0,085006563;0,666;15422,16;950;79,97;79,97;0,059;1;0,059;0,085
2011;288;0,002214288;2,7125;0;36129;0,210800188;0,666;16654,14;2323;130,79;130,79;0,0945;1;0,0945;0,2108
2012;288;0,002030791;2,689189189;0;36439;0,140152035;0,666;16536,85;1517;122,29;122,29;0,0859;1;0,0859;0,1402
2013;288;0,001161593;2,636363636;0;37879;0,16608147;0,666;18126,3;1788;158,29;155,31;0,1108;0,9812;0,1087;0,1661
2014;288;0,000994426;4,131578947;0;38213;0,225185146;0,666;16466,49;2478;193,42;193,42;0,134;1;0,134;0,2252
2008;289;0,005879074;3,974137931;0;19731;0,122142821;0,419;3784,61;753;34,13;34,13;0,1023;1;0,1023;0,1221
2009;289;0,004349805;4,11627907;0;19771;0,16008295;0,419;3961,09;971;75,73;75,73;0,225;1;0,225;0,1601
2010;289;0,005649718;4,037037037;0;19116;0,166928228;0,594;4148,36;981;78,47;78,47;0,2305;1;0,2305;0,1669
2011;289;0,005023022;3,833333333;0;19112;0,171358309;0,594;4862,24;1013;77,84;77,84;0,2143;1;0,2143;0,1714
